"Cod_Estabelecimento","Estabelecimento","Cod_UO","UO","NUTS1","NUTS2","NUTS3","Distrito","Conselho","Subsistema_ensino","Tipo_ensino","Cod_curso","Curso","Nivel_forma","Cnaef_cod_grande_grupo","Cnaef_grande_grupo","Cnaef_cod_area_estudo","Cnaef_area_estudo","Cnaef_cod_area_edu_forma","Cnaef_area_edu_forma","Total","Sexo_h","Sexo_m","Estrangeiro","Portugues"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9240","Sociologia","Licenciatura","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","312","Sociologia e Outros Estudos","7","4","3","1","6"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9254","Turismo","Licenciatura","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","26","12","14","1","25"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9256","Urbanismo e Ordenamento do Território","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","8","8","0","1","7"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9257","Arquitectura","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","16","11","5","0","16"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9268","Ciência Política - Cidadania e Governação","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","313","Ciência Política e Cidadania","4","2","2","0","4"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9275","Comunicação nas Organizações","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","347","Enquadramento na Organização/Empresa","5","0","5","0","5"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9277","Design","Mestrado","200","Artes e Humanidades","210","Artes","214","Design","1","0","1","0","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9279","Direito","Mestrado","300","Ciências Sociais, Comércio e Direito","380","Direito","380","Direito","10","6","4","0","10"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9298","Gestão de Empresas","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","13","4","9","12","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9323","Produção e Criação em Artes Tecnológicas","Mestrado","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","4","3","1","0","4"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9332","Sistemas de Comunicação Multimédia","Mestrado","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","1","1","0","1","0"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9336","Urbanismo","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","581","Arquitectura e Urbanismo","1","0","1","0","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9352","Ciências de Engenharia - Engenharia e Gestão Industrial","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","529","Engenharia e Técnicas Afins - programas não classificados noutra área de formação","4","3","1","0","4"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9377","Psicologia Forense e da Exclusão Social","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","311","Psicologia","12","2","10","1","11"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9417","Engenharia do Ambiente","Mestrado","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","4","0","4","1","3"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9494","Ciências Farmacêuticas","Mestrado","700","Saúde e Protecção Social","720","Saúde","727","Ciências Farmacêuticas","18","3","15","0","18"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9541","Psicologia, Aconselhamento e Psicoterapias","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","311","Psicologia","30","5","25","2","28"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9550","Segurança e Higiene do Trabalho","Licenciatura","800","Serviços","860","Serviços de Segurança","862","Segurança e Higiene no Trabalho","15","6","9","2","13"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9569","Engenharia Civil","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","2","2","0","0","2"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9612","Estudos Básicos de Ciências Farmacêuticas","Licenciatura","700","Saúde e Protecção Social","720","Saúde","727","Ciências Farmacêuticas","22","5","17","0","22"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9645","Fotografia","Licenciatura","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","5","4","1","0","5"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9662","Comunicação e Jornalismo","Licenciatura","300","Ciências Sociais, Comércio e Direito","320","Informação e Jornalismo","321","Jornalismo e Reportagem","13","8","5","2","11"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9736","Educação Física e Desporto","Licenciatura","800","Serviços","810","Serviços Pessoais","813","Desporto","120","88","32","0","120"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9766","Gestão de Unidades de Saúde","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","4","1","3","1","3"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9794","Psicopedagogia Clínica","Licenciatura","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","311","Psicologia","4","0","4","0","4"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","9847","Medicina Veterinária","Mestrado","600","Agricultura","640","Ciências Veterinárias","640","Ciências Veterinárias","46","19","27","0","46"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M039","Etnologia Portuguesa Contemporânea","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","312","Sociologia e Outros Estudos","1","1","0","0","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M095","Engenharia Biotecnológica","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","524","Tecnologia dos Processos Químicos","3","1","2","1","2"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M187","Lusofonia: Economia, Políticas e Culturas","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","313","Ciência Política e Cidadania","1","1","0","0","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M284","Gestão Aeronáutica","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","2","0","2","0","2"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M289","Neuropsicologia Aplicada","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","311","Psicologia","11","1","10","0","11"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M290","Exercício e Bem-Estar","Mestrado","800","Serviços","810","Serviços Pessoais","813","Desporto","8","4","4","0","8"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M292","Riscos e Violência(s) nas Sociedades Actuais: Análise e Intervenção Social","Mestrado","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","1","0","1","0","1"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M295","Transdisciplinar de Sexologia","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","311","Psicologia","4","0","4","1","3"
"2800","Universidade Lusófona de Humanidades e Tecnologias","2800","Universidade Lusófona de Humanidades e Tecnologias","Continente","Lisboa","Grande Lisboa","Lisboa","Lisboa","Privado","Universitário","M320","Sociologia, Globalização e Desenvolvimento","Mestrado","300","Ciências Sociais, Comércio e Direito","310","Ciências Sociais e do Comportamento","312","Sociologia e Outros Estudos","2","2","0","1","1"
